"Market is a funny place....they like to think they know things that the others don't know...Then they will buy when suddenly there is surge in volume and price movement....even though there is no news for the movement; they are more happy to buy believing there is something brewing just because the blardy chart shows a monkey pattern there.Mikekim shares fundamentals of the company at 20sen but price went down, market think that mikekim is wrong. When price when up, market thinks it's overpriced.When FYE19 annualised earnings is 7.6sen. What's so overpriced about PE10? They rather buy something trading at PE30 because they want to believe the company they buy will have double digit growth even they have became a f*cking elephant at PE30. Market think that's double digit growth is very easy to come by or smtg.The market really treat the Bourse like an online casino. Today buy big buy small.",1
"YuMee habis, habis YuMee , because YuMee buy high sell low hahaha habis yumee",-1
"Dragon..i like you..positive thinker..but..Coronavirus dangerous lor..dont play play..Maybank and CIMB chart also negative lor..can test power 7.52 for maybank and 3.50 for CIMB..dont play play dragon..you have tonne of money so u x scared la..i have little only.better scared myself and wait 1,480-1470..or 1,450 (10% from 1612) for FBMKLCI..:)",-1
sapura energy price will drop.....wall paper.,-1
"""We don't have to be smarter than the rest, we have to be more disciplined than the rest"" - Warren Buffett  It is what I believe. Hence we do not lose big money. There is always a cut loss to protect our capital. Thank you.",1
no skill don't trade la....eat shit lorrrr,-1
Boring counter,-1
Fruit bro...I got no ski but got little luck last year... This year will sink for sure,-1
January will be volatile trade..get ready..all the best..i think the game will be market fall down badly before Chinese New Year rally..:),-1
"Apanama ur 45 and 39sen has no basis...That’s purely baseless....if armada should trade at 20sen, then Yinson should trade at RM1. Ur sapura should close shop already....Kakakaka",-1
2019 is over. Still stuck below 30 sen. Still got hope?,-1
Cny is coming. Counters are slow and not much momentum. Not movingggg,-1
"Today even worst, no volume",-1
"Yelling is nothing~ Today Jaks drop few cent is too normal because almost all my watch list is down.  Naysayers, please help to bring more down the JAKS price to abnormal if you got nothing support you said hard to do so.",-1
"Nothing to worry, Epidemic will subside in 2 months. By then an antidote will be found. Avoid non-vegetarian food. Take some pepper and basil leaves, daily.",1
"DK66, pjseow, Icon8888, probability, Do not worry, let the attackers do what they want. Time will tell who is right. No point to argue with them. We had done our best to help very sincerely and honestly. I did very well in last 10 years especially in stock investment. I believe in good Karma. Thank you.",1
Iraq got issue thats why refinery stopped. NO FIGHTING YET.,-1
Apan oil price this level sell your car now you got no armada shares sad for you,-1
"sifus why a contractor involve in law suit is considered good? Got hear Gamuda, IJM, etc involve in law suit? If Vietnam govn try to sue Jaks for IPP construction delay is it possible?",-1
Too early to predict jackpot price,-1
"IK, don't miss the chance. please do announcement after you bought it. since you sold alot below 0.49",1
"Actually, this month possible to test 1.10 (It is NOT a downtrend, just Yoyo pattern). Longer term will continue uptrend as the earning shows increasing pattern.",1
"have not bought back jaks, even though I put it in my 2020 portfolio  my real life portfolio slightly different from my competition portfolio  one is real money (protection of capital is important), one is to win (more risk is acceptable)  for example, my real life portfolio almost 30% in Alliance Bank, but in my competition portfolio I put 15% only. This is because I think it is not that sexy and cannot deliver the killer punch",-1
"Someone pls send some CoronaVirus to the Parliament hse ... Send all those despicable moron politicians to hell ... All of them thinking of their self interest only, no principal at all ... Hahaha ...",-1
Wait Babi get swine flu first...then u can sell...,-1
"I think most holding is becoz of the good result for the past few quarterTigerball, do share with us why you think Armada will not perform any better or decline further. There's no point for being so toxic towards the investors here. We are all here (in the market) with the same purpose which is to make money.",1
chow pi masteryou are starting to misbehavenow that your wife is not here to fakk you off.hundreds of billions of losses cannot be defended no matter how you look at it.Just fakk off,-1
Today I never talk about short selling Sapura energyBut I asked to sell during this technical rebound to exitThis is technical rebound before real crashTarget price 20cents still remains,1
"http://www.enanyang.my/news/20200102/%E6%9D%A8%E7%BE%8E%E7%9B%88%E8%8A...  2020-01-02  ?????114?-br?????6?????/  Is vietnam plant record in report? Ans = No  Malaysia also cancel few projects. Still say is Vietnam project.  Retailers in Jaks are buying a dream, dream like Hengyuan, Masteel, TRX,",-1
"they blow till they no longer get any particle coming out of the lines....  this is to ensure when they put through the steam via turbine (later), there are no longer particles at high velocity on the line to cause damage on the turbines…",-1
"However, i was caught watching Alam, when Panda recommended it around 11c.At last manage to buy tickets yday. Another turnaround company.",-1
"We learn something priceless and gain experience during crisis N-Cov,Brend and Wti drop and also brexit..maybe down jones will make major correction and sell down to 26K Point, it's will effect asian country, may be klse also going to crash soon maybe below <1450. so get ready to buy bottom sapura energy below 10cts.",1
"hahaha, semua member ada degree dlm bluffalogy..... bersama keluar semua untung-untung berita untuk trap greedy newbies...wakakaka",-1
omg. once war erupt between US and Iran equity sure drop.. u should biu oil commodity not oil stock,-1
100 millions of fund from fund manager is ready to get in Jaks next week.,1
IK may sold all his armada shares. silent whole morning,-1
"Im not graduate too, but i have a easy life too retired early.",1
Mega sales by Armada bro mikekim,1
A slooooow death. Not to worry. It will rebound when its books start showing profits with very low debts.,1
"Cny angpao will not be big, but OK for now. Next year I wan a big one from sapulah XD",1
"HONESTLY I AM SAYING DO NOT WASTE TIME AND MONEY ON THIS COUNTER... THEIR MANAGEMENT PURPOSELY BY MANY PLACEMENTS PUSH THE COUNTER LOWER, CAUSE EASILY THEY CAN DO BUSINESS WITH OVERSEAS PEOPLE... YOU SEE EVEN GOOOD NEWS ALSO CANNOT AT ALL PUSH THIS COUNTER... THEY ARE CONSOLIDATING THEIR BUSINESS... PLEASE TAKE NOTE GUYS",-1
"Annie87, he did say he accidentally sold 54.5 and buy back 55sen already. I bought back at 53sen.If up up up, everybody huat except the 4000000 IDSS this morning.If up 3 sen, IDSS hv to absorb 120k losses.",1
Quality of certain character really make me sick! Just wondering how are they going to teach their children good values…,-1
All stocks will push down later due to Influenza A..heheeheeh..no vaccine.:),-1
Seems like Armada operator wants to press down the price to 0.48,-1
"thanks edkfc, you are the kind of investors we want here at Jaks  to look at it as a business...to me this is what we really mean by 'business sense'.",1
Today break 55c then we are on track to 75c...,1
"Hahahaha pjseow, Someone say he will only sell if two quarter of reduce earning or he find another target. Take it as pinch of salt. Sell before he sell is what you need to do.",-1
Doubt it can break 30 today.,-1
Jaks is downtrend now. Looks like KYY beat OTB at this moment.,-1
"this counter is really interesting. lowest 0.26, then always up to 0.275 around that area. Just buy and sell buy and sell , hahaha.",1
Stay tuned...IDSS are scared shitless,-1
BA is keeping the armada constructor and installer's deployment till next quarter report.,1
Come on Armada ..go to 40sen - 45sen..:),1
10 sen is already being generous,1
Today IDSS die also hv to block at 55sen. I hope those buy 55 won’t sell until above 60.IDSS will run out of juice.,-1
Africa also got swine fever..Bumi Armada exposure in Africa..so Armada share will come down..:),-1
Mabel...Steady....!Brent oil is rocket up now to usd68. 6No matter how Armada will break 55c....,1
Tomorrow 44sen..Be brave..Hehe...,1
"Uhhh what the heck happened here. Sapura oh sapura, hold u long long but everyday u let me down and let ur self down... can learn armada or not....",-1
omg...what a falling knife,-1
"At 1.25, I am still laughing all the way to the bank. No loss to cut lah !! I never think of cut loss because there is no loss yet. Thank you.",-1
"The global impact of the virus outbreak will only be known in the second quarter report. Don't hold your breath for an early recovery. Majority of counters will be RED, Bursa will be sleeping for a long time, perhaps till November 2020.",1
"Morning morning. Now Dow Jones is alright, meaning klse won't drop 300 points la",1
Bloodbath everywhere ... Heart attack for many ppl ... Some ended up in hospital ICU ...,-1
The other day I cut lost at 0.29 so now can wait to buy cheap..,1
2 old men fighting now. one buy call and the other one sell call. don't know who is misled people. why not set an agreement who lost in fighting must withdraw himself from the world of stock market investment and stop posting any blog.,-1
"Beside O&G counters and gold counter Bahvest, today check Emico, poised for its rally to 0.40 in 1 day. Make it today or never.",1
"This called technical rebound? Bro, dont play me la, u sure u know what a chatty is?",-1
Your present in this forum is the best support for Jaks. Thank you for coming and spend your time here.,1
muahahaa all pawned.,-1
"naysayers are only respectable if they tell facts and truths  if they lie and misrepresent intentionally, they are liars  as simple as that",-1
"Base on PER = 10, the target price of Jaks should be RM 4.46 in 2021    wowwwwwwwww  I like !!!",1
become a real guy man................,1
"Dearest SarifahSelinder,  MFCB owned 80+% of that foreign biz.  JAKS onli 30%, even 40; like POLITICS, anything less than 50% + 1 golden share = anything can happen = bring the sexist wife = money to the chinaman to have FUN w forever!   AM super HIGH on jaks; so soli, please forgive me bcos many here r putting HARD earned money to investment. Let's NO HOLDS BARRED ... Never scold or curse anybody w their comments/opinions = nobody is perfect except HIM !",1
apa still watching with no shares ...hehehe,-1
U all are being con.Number of shares increase more than 3 times but price maintain at 28-32 cents since it's right issues.,1
not yet jackpot price 0.08,-1
Lng price down by 4% just today,-1
"DK66, yes, based on public invest report dated 19/11/2019, Don.Sahong power plant will sell 85MW of electricity to Laos government earning approximately rm 12 m to 25 million in Q4. This test run is making revenue too. if Hai Dong start generating electricity. it can also make some test run.money from electricity sold.",1
"Lost value for shareholders, yet get highly paid ? Was that Enron ?",-1
Just buy and wait,1
"When somebody has vested interest, what he wrote will all bias. I need not explain that. I just need to say he does not paint picture in entirety. Some truth, but not all truth.  Suppression of truth (even in parts) id fatal to any prosecution case. No telling the truth, the whole truth, and nothing but truth make any effort down the drain. Integrity is questionable..........",-1
of coz don't know how to read chart ... all baca salahkah kah kah,-1
SAP 80 attractive now,1
"Sk408 mo news, seems like it. Maybe the drilling is postponed due to internal issue with omv.",-1
aiyoyoyo ini timpat dali lulu smpai sikalang spiningtaik aajagah aiyoyoyoyi,-1
"Apanama, u wanna change ID how many time? 15sen 25sen change one time...25-35sen change another time...35-45sen change another tome...wait becomes 55sen support, u will change another time...",-1
2 jokers are praying for klci to go below 1500 and praying sapnrg to be 0.20,-1
Of course if oil prices plunge again then will be bad ..,-1
"No worry at this low price ... once company turnaround with good profit, price will keep going up ...",1
"so should i sell dayang and buy jaks...  or  sell jaks and buy dayang...  if cannot decide, buy both lor...  i sell all to u",-1
haha.. im waiting jackpot price for so long long long la..,1
"kn55, you did not tell the full story of ??and ??, You also use this proverb in a wrong context. ?? represent patience ,and look at longer term .Thr moral of the story is to tell peoples Dont be upset with temporary setback but rather prepare for longer term gain . Jaks has good long term prospect with.25 years good annual return . Selling Jaks and cut loss is behaving like ??.who was short term. You should be like ??and keep Jaks and dont worry about future earnings.?????,?????.",1
kasi tech sama kitaorang la newhorizon ...mana putty mau hantam ...mau kasi hantam sampai pecah lantai ka,-1
what pang 72? you only look at 10 cent profit? thought u blow said can go 0.75? oh ya blow only. lol,-1
"Seems like real crash now onwards, never rebound for any market index or stock.. Crazy crash! 75 VS 904!!",-1
Cheap? Every quarter also in red. With low oil price no more hope for this bad management to turn around. More right issues soon and after that drop like shit again.,-1
"I know DK66 does not need more money to survive. He has enough money, hence he retired early. I also have enough money for my retire life.  We just want to contribute our knowledge here. We believe in good karma. Up to you to believe us.  ???????, ??????? Thank you.",1
"Don't forget, it's O&G company. The worst case scenario, the price would be more than 10sen",-1
ni orang tua sekarang takut Jaks overtake Dayang ma !!,-1
The share market is going half death lol..,-1
"Ks55, I have already made known my cost and TP. Nevermind if you are unwilling to reveal your TP",-1
22.5 sounds like a good deal,1
Profitable business should trade 20sen. Ur sapura day day lose money one should close shop.U agree? U sold ur sapura and join armada better.,1
"wakakakakakakakaakalong de shit ... after short @ 23 this morning , now tak mau talk talk about short selling ka ...after kena taik , duduk diam diam ka ???? kepala benam masuk loji taikarmada also short this morning ?? kah kah kah",-1
waterfall otw,-1
I never say kcchongnz commented in Jaks forum. Read carefully.  I love what kcchongnz preaches: 1. Margin of safety 2. FCF 3. Profit margin,1
"Haha apanama.. I hope u are not being serious about your statement of ""who want to buy oil if world war"" ... :) based on historical wars, oil price will take off if war hits...",1
Tun M sudah tua why must deny?,-1
"I had bought Ambank ,maybank and public bank unit trusts before in my last 20 years . It was quite a dissapointment .The returns are low single.digit. I have sold all unit trusts. In my opinion, the top 30 in i3 stock picks competition are better than the Institution investors . The top 30 in last year stock.picks produce excellent double.digits returns. I do not think the more than 15 institutions can beat them in view of dissappointing klse index at the year end closing . Some investors in i3are worried why the IB s do not choose Jaks. Well, they dont choose.dayang.and mfcb in 2019 but these 2 stocks produced excellent results.",1
2020 and 2021 is armada's year to shine.........,1
????2019?12?31?1?38???????????2×60?????????2????????????????????????? ?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1
"Spinin, sapulala ???????, ?? sap going bankrupt...",-1
"hope some of you learn some precious lesson - beware those SKL like pang72, IK, always shout sure go sure go 0.75 bla bla bla ... they want you all to chase high for them to sell.now 0.53, they not even ask you all to buy ... but ask you all chase at 0.55 ...certify conman",-1
many ppl are taking profit today... tomorrow will open high.. let see,1
Why everyday so many promoters talking yet no up? If you'll stop talking will Jaks drop?,-1
Dragon macam DAP juga...ego ja lebih..dia sorang ja bagus..bila dia betul..dia kata dia terror..bila orang lain betul..tak mau bagi credit kat orang..hentam orang lagi..sebijik perangai Lim Guan Eng..sudahlah dragon..itulah asyik gelak kat orang dan hentam orang..lain kali jadi seperti padi..lagi berilmu lagi tunduk..bukannya EGO...sudah muak tengok lu hentam spinninglotus and not appreciate other people views..yang u tau diversion..sebijik perangai Lim Guan Eng and DAP..lu orang DAP kot..kekekekeke..:),-1
Very bad play counter... Positive company but bad counter,-1
Cheapskate operator...,-1
today the Star online headline..PM: I'm ready to step down..so market down la..dont long la..1560 coming..:),-1
"Dear xiaoqing88, please enlighten me what is the relationship between the news that you posted and why related to Jaks? I dont see any effect. Thank you",1
when coronavirus increasing and sapura is dropping. when coronavirus stable and in reducing confirmed and suspected cases but sapura continue dropping. this is the issue of sapura.buy sapura just like you putting your money in FD.,-1
good la good la .. got ppls eat at 1.23 .. i dont mind you got cheaper than me .. janji untung sama kemudian .,1
"most o&g has rises a lot, only left those with debt burden and yet to do restructure like icon, barakah, scomi, perisai.their times will come but not to soon. as long as cannot secure new contract and still sitting on debt and not able to pay, should avoid first and wait until the path is clearfor a stock to shoot up, fund must see its profit growth prospect, if still not there, it wont move up",-1
"Push, push, push....a bit more, come on... 30 sen almost",1
"Oil price dropped so much yet this is still quite sustainable. Be patient.Dec 2018 results is super good, quite unlikely 2019 Dec can be better. As for Q1, looking at the current oil price will know. Unless unusual one off gain.",1
"Jaks is still an ""up trending"" stock, NO REASON TO CUT LOSS. Base on TA, we cut loss if the stock is ""down trending"" stock. Please read your chart clearly, the share price of Jaks is still very far higher than 70-day SMA.  ""Down trending stock"" - The left hand side is higher than right hand side. ""Up trending stock"" - The right hand side is higher than left hand side. Jaks is still an ""up trending"" stock.  Start of ""up trending"" - The share price breaks 3-month high (I used 70-days SMA for 3 month period). The share price must be higher than 70-day SMA. Presently, the share price of Jaks is higher than 70-day SMA. Hence Jaks is an ""up trending"" stock.  I worked as a Technical chart trainer for 10 years in Malaysia, China and Hong Kong. I conducted training course for students in these 3 countries.  Thank you.",1
"IK, pls buy today. big show come after 430pm",1
wah.. u still stay cool.. boleh tahan..,1
help u abit...so u dont die horribly,-1
months by months get lower n lowest..10cts coming and then consolidate 10 to 1,-1
Come on SAPURA..its already 2020..heading towards vision 2030..so SAPURA must break 30sen..ekekekekeek...Dow Jones already approaching 30000..Bursa Malaysia? bukan 1500 kot..go to 2000 la..Malaysia Boleh..:),-1
"DK66, there are just too many variables for anyone to determine the long term target. People just keep revising the target price from time to time. For now, the target price has already reached. But may revise for higher target price if earning keep increasing. So now can only go sideway, or slightly downside bias",-1
Just keep going down and down. Spinning lotus curse.,-1
Why does Sapura Energy continue falling so badly???,-1
"Morning morning. Aiya, 20sen is more difficult to reach than 30sen",-1
"I have a hunch the price tanked in 2018-2019 was intentional; as the repudiation of contract by Woodside had affected Armada FY2017-2018 earnings causing the price to drop from 90sen to 15sen. Market cap from RM5.3Bil to RM1bil wiping RM4.3bil, putting Armada finances on distress as result of the termination; making Woodside responsible for the direct and indirect losses to Armada.So, price had to stay low during the proceeding. And to be fair to Armada's shareholders, Australian court will have to rule in favor of Armada to restore global confidence for global trading partner in getting into business agreement with Australia as a whole.75sen upon announcement.",-1
hope Jaks will perform well in 2020,1
"If anyone is so confident, buy staggered at every 10 sen interval. Surely you will get your average cost lower and lower.  Dollar-cost averaging is just one of the investing principle. Be flexible, need not follow 100%........",-1
"Ks55..You're not alone. The supporters here blindly support because of Vietnam plant..give themselves a dream. Then attacked people that talked with facts.  They are too arrogant..I believe uncle koon is right. People are too optimistic on his own bought stocks. Bought with dream.  Just dream. The chart once break 1.24 will head to 1.10. plus some of the margin calls, maybe 1.0",-1
"Mudayjaya no sucess due roti canai goverment, Melawar is no capable.  Why i sure JAKS will success in Vietnam? 1) AES are keen to secure more electricity work at vietnam it mean the government got no roti canai until AES loss on first powerplant project.  2) CPECC sure capable to perform well",1
especially after most of his followers made damn good profit in 2019...the money power snowballs,1
God bless malaysia.hope all malaysian will have easy life in the future.,1
Roti canai government is not d problem  The problem is cannot secured predetermined return why go n build d India IPP?  Jgn build d India IPP is an option,-1
"unfortunately, you wish me to state it clear.  malaysia government cancel it due to save cost.  how about vietnam government? will vietname government cancel?  if the project already running in profit, why jaks dint mention?  Uncle koon always right. Making profit consecutive 2 quarters only can consider.  Now jaks have unsold property like Evolve Mall, court case with star. You all just buying a dream that is not realistic.  Even OTB post why he buy Jaks is because of Vietnam Plant. Does it sound like dreaming?",-1
I rather wait than to time armada...,1
"Lose money can always win back, but not easy to regain reputation.",1
Oil should rebound soon.,1
Can buy now,1
Lol wait and watch a war online if u still have internet tiger.,-1
"GLC counter only can judi, others if cutwin, nak masuk balik, rege dah melambung. Averaging pun susah. Kikiki.",-1
"Dont think got war, tomorrow all stocks will go up.",1
"10% discount, 10% discount, 10% discount",1
Dragon..i cakap means i pray it comes down..lama lama i cakap i will get it..like Armada..i cakap it will touch 45sen when it was 55sen..lama lama it almost 45sen already..same like KNM..when it was 46sen.i cakap it will touch 30sen..lama lama it almost 30sen already..but today it climb back to 335sen..but no problem..it will touch 30sen-29sen..:)..same with Index..lama lama it will touch 1500 one..just wait and be PATIENCE..PATIENCE IS VIRTUE..:)..,1
Welcome January..Volatile trade ahead.kkekekeke..hopefully break 1500..kakakakaka.:),1
"Okay la, oil price doesn't crash. No need to worry about the oil counters",1
"Morning morning. Everybody takut because of coronavirus, takut sini takut sana. All the transactions you make is based on your fear. Now overall economy effected, of course gonna be cautious on the shares you pick.Good thing is many share price drop, you could pick the shares that u wan. Why I pick O&G is because oil does not only affect in automobile, it also has effect on manufacturing business.The fact that many countries encourage electric cars do effect on O&G price but there are many sectors still rely on O&G. Difficult to lose in O&G la",1
yumee wait until the end of the world,-1
Sap very heavy to move above 30 sen..,-1
"IK, please buy back your shares before big show come after 430pm",1
Hardly moved. Hang on.,-1
Standby la...wait for what..Too many conman around....,-1
"Waiting for the king maker to make decision lah, kasi goreng this KFC sapura no more energy",-1
"Get ready with your cut loss strategy. Some sifu may want to use local maxima as reference, i.e. 8% off 1.32, that is cut loss at 1.21 Some sifu may want to use purchase price, i.e. 8% off 1.28, so cut loss at 1.18  Some sifu may want to hold until Q1 result, then Q2 result, then after FY result. Cut loss strategy is applicable when needed to suit one's requirement.  If they really have the confidence, need not cut loss. Never heard of dollar-cost averaging? When price fall further, it gives you opportunity to buy more",-1
sell and wait at 0.50,-1
Oil bullish..but Armada not bullish...:),1
Down 6 sen better sell before losing more.,-1
Pak Tua  sudah hantam ka ini Jaks ??,-1
The director will be happy that you are making the forum more interesting,1
many ppl have loss patience on Armada Clair news... start taking profit,-1
wa...sudah break 50sen..0.495..later.. 0.45..then..0.39..hehehehe..go down baby go down..:),-1
Third idss short,-1
standby to see dsonic go 2.0,-1
"Morning morning. Cny rally is here, expect the lowest, 26.5sen and can collect from there. Soon it will break through 30sen :)",1
"IK, u r here so long...if up half sen down 1sen. How the hell, u made so much money less when u sell at 49.5sen?",-1
sure she is.. she dont trade of fear and greed.. only that she havent buy me a coffee for alam maritim buy call at 10c :p,-1
"Chief said low oil price is temporarily, once virus over, price will hike. So just listen to him and give him full support. Anyway, est Jan results is bad. TP18.5.",-1
Arma reminds me of my first night...So difficult to break...I hope she can be broken at 60 this week..That will be lovely...,1
"For sapura, many foreign funds are selling , the malaysian fund the only selling is public bank. Overall, funda are nett seller. Surprise is, asn keep buying small amount buy I supposed they asn should report the trade since they have above 5%",1
Sold some @0.50 and wait for it to go down to 0.45 and masuk balik as pang72 said,1
yes.. agree lotus. tats y i put jackpot price 0.08,1
"Wait until it touches 0.23 then, you sapu la...",-1
Thumbs up !! This shows that the investors ( the sifus ) are very optimistic on Jaks ( No. 1 ranking ) !!,1
"Stock price now is cheaper, can buy and keep",1
".... Tech, plantation, epayment, steel..... Then Oil for next week!!Prepared!",1
now market kena con few times. Smart already.nvr tanks 10-15 sen anymore.,-1
Proceeded without PPA believe it or not??  Koon Mudajaya bikin bisnes mcm ni cannot,-1
sudah crack 50sen..come on Armada..go down to 40sen..:),-1
Armada won't up till Claire case over and positive to Armada,-1
indeed grateful for d info....i just need to know that the STEAM TEST is a success prior to in immerse intention to add further JAKS shares into my portfolio...tq,1
Sapura's good time will come ... bad time shld be over soon ...,1
"Here's what I learn...I buy when it was 35sen. I buy when it drop to 25sen, I buy even more when it drop to 15sen....Because I believe it's worth 75sen.I started counting money above 35sen. When looking back my decision, no regret at all.Just like any other of you, you should buy at any price below fair value, you will not regret. My fair valuation of Armada is PE10 on EPS7.5sen at 75sen.(PE10 is not over priced, It's only ONE THIRD OF YINSON) I already bought all that I could afford at below 35sen, else, I would buy more.For u to buy at 55sen, 50sen or whatever...when it's 75sen. You won't regret. However, what makes u regret is to buy at 55sen and then sell at 52.5sen just bcos the naked boys are having a dance on coconut tree because of temporary dip. Then, u might as well go casino.These naked boys are either IDSS or people that missed the boat.",1
"Hahahaha Icon8888, You put JAKS in your 2020 stocks picked so have you bought back JAKS?",-1
Technically will trigger more selling if unable to sustain 0.26,-1
Absolutely Apan!Please don't fight against the wave...You will perish...Come and join this ship before it's too late...Remember the story of Noah ?,1
weldone all... sap in ranking no.1,1
Another stupid cunt came,-1
"As Mike said it's due to profit taking and short selling..Everything is on the table. Patience is everything. Once the selling stop, there's only one way to go.. Up!",1
Personally feel like armada operators still want to attract more sohai stupid shorties to short,-1
Never thought that Sap eventually became so femes as a 26 cents counter..Amazing isn't it what Karma can do..,1
i think USD 41 end of this year...:),1
I already said lo~ Malaysia is more roti canai than Vietnam. Doubt so much better quit from KLSE market. It was so scary forvyou guys,-1
Many people already standing by without queueing,-1
"IK, please do announcement today. don't wait until tomorrow market close, then only announce you have bought back all your shares",1
"This apanama, like small kid, too free",-1
enjoy...finger licking gooooood... yummyyyy,1
I would hold until it breaks through 30sen and see how is the trend,1
"Some how Armada and KNM is experiencing a retrace right now with no clear good explanation eventhough both Battleships have good fundamental.I believe IK did mentioned that these two battleships are run by the same operators.Based on TA, Both of these two battleships are expected to rebound soon..",1
"Go and watch movie lah.... Let your money works for you If you are deserved to win, you see it a gold mine If you not deserved, there is always a noise telling it is an ass hole.",-1
believe in own analysis is more important than following others..  sifu like OTB and DK66 just provide us more information for our research  Money and decision is in ur hand ..  whether should buy or sell a stock...  We all should be responsible for our own action Tq,1
1.25 where is your support? broke? see you 1.10,-1
Wait next week already la... See if court release verdict or not. Now court on holiday.. Nothing to see,-1
Rebound is going to happen soon . It's oversold,1
"This 0.55 resistance is so hard to break. But once break, it will fly",1
Sell q none can see? Even directors sold why promoters must hide?,-1
"For loser, there is not a price they are willing to pay. When up, say over price. When down, say GG and can get lower. And then repeat. In the end, up also don't buy. Down also don't buy. Just like loser in casino, standing beside talk 3 talk 4. Black jack also win nothing. Blow also lose nothing. Don't know come here do what.At least buy on dip, buy on dip.",-1
KYY says sell.,-1
Up 5 % already ..Good jobs.,1
Fuyo Sapura already 28sen..first day trading 2020..banyak ong..:)..2020..SAPURA can touch 60sen..kekekkeekkekeek..:),1
"No profits. No trend. Wonder how the large institutional funds could buy in. If they are optimistic, they should buy more and push it up.",-1
"Yu and new one of the IDSS.Must pray hard hard it drop...nvm, I already queue to fight with u...Guys if u hv margin, queue gao gao, see the IDSS cuak or not...",-1
Bull  Wat u r saying is totally opposite what Sslee has bin harping on JIC..... gain JIC take loss JAKS take  JIC is less thn 51%,1
"tomorrow all stocks sure go up, if DJIA did not crash tonight …",1
"Get ready to cut loss, that is what I said. What is that to cut loss at 1.25? Belum lagi 8% lah.",-1
Sap also gone gone..,-1
"Today, buy on dip and can SAiLANG...............................",1
Drag lama lama lagi bagus..boleh touch 1366..like previous May 2018..market loss in total 167 point..:),-1
DJIA and major markets possible drop heavily tonight. Futures dropping 300 points as of now.,-1
"So, U were doing Apanama and Tigerball in VIS la...u r angry at Apanama and Tigerball now like how I was annoyed by u at VIS...HahahahhaBut, VIS is 56 now. And let’s hope apanama and Tigerball aren’t right like u were right at VIS....hahahhaU r a funny guy Pang. People cannot do what U do. I think best policy is “don’t do unto other what u don’t want other do to you”",-1
Sometime lagged few days of reaction.Sometime advanced fews day of reaction.,1
"Really stupid. When sapura bankrupt, how the pnb get the money back ? Lu think this ah long money ? When sapura bankrupt, the one whonsuffernare the amanah Sagan holders",-1
I challenge him and I told him that he tells lies here. He just keep quiet and still want to post his article in I3. I try to sort thing out gentlemanly without causing embarrassment to him. He does not seem to behave himself gentlemanly. Thank you,-1
it's okay for noobs like you to be gobbled but unable to strike back. just move on. share is not a game for trash like you,-1
>300 ctrs up today why not Jaks?,-1
Armada sakit perut..dia mau berak bawah 50sen la TAK1..bukan mau stim..:),-1
"acin adik, sini bukan sapura. sini samporna armada.",1
Ait..not even January yet ..FBMKLCI already down...seems like PNB chicken out..people will cash out a lot for ASB..hahaahaha,-1
Everyone's a shark. Either big or small shark only.,-1
This counter always got so much shorties,-1
Go trade else where la IK...,-1
"OTB,DK66,pjseow was well update jaks trend and explained on power plants progress..  so why still have cowards on our head's?? if this knowledgeable and well experience investors very confidence on jaks..  why we still doubt??  https://youtu.be/OsENe5zLrzo  tut tut will stand to hold",-1
Come on SAPURA..20sen..please...if Armada can touch 45sen..why not SAPURA touch 20sen..kekekekk...,-1
come on Armada..break 53sen and break below 50sen..:),1
"I told him not to buy Jaks in 2017 is correct. Listen to me would have saved him at least one hundred million. I refused to recommend Jaks for him in 2017/8, he attacked me continuously non-stop.  Listen to me to buy Jaks in October 2019, he would have made a lot of money. I also believe that the share price of Jaks would have skyrocketed up the roof to the sky.  I am very sincere to help him, I feel very disappointed on this matter. Time will tell who is right. No point argues here.  Thank you.",-1
"Yu_and_Mee wait at 0.49---------------sorchai, if throw until 0.49, means game over already",-1
Buy,1
World oil price drop 5% more!! Oil counter further drop!!,-1
Kakaka. Good to be optimistic. Thumbs up. But I am not that optimistic about sapnrg.,1
Dua-dua pun pengkhianat asal dari UMNO. Mana boleh percaya. Lagi baik takder parti politik.,-1
In this type of market the shorties are all being lined up to be slaughtered....lol,-1
Yea. Today closed green with 0.93% gain. Haha,1
"Huahtai98, agreed. MFCB last qtr result was horrible with a 62% drop in profit yoy and.yet the.share price went.up north breaking record. The markets are looking at the.future earning from the sale of electricity .",1
"Used to bee sifu, turn out to be a promoter. He cannot drive Jaks price to move upwards. He has no financial muscle to do that.",-1
iger Barakah also move up for war who are you to deny destiny,1
What the hell they are arguing actually?? I just know the more they argue they more we loss,-1
>1000 ctrs in mkt Jaks not the cheapest.,-1
Quite unlikely Jan 2020 results is better than last Jan yoy as last Jan is too good.,1
FBMKLCI sure fall down follow Dow Jones..but oil and gas stocks will have some play while the issue still hot..:),-1
Dragon better don writeWrite..full stop..write..full stop.His teacher didnt teach him proper way writing,-1
"My posting address to general public not to a particular target. Some may have make big, if they buy low. Some may be losing a fortune if they buy high.  Those who buy at high price should exercise basic investment principle. Let profit runs, but remain vigilant to preserve your capital, cut loss when necessary.",-1
mabel...respect u for being so calm and gentle...after i abuse u...pls accept my apologies...u must be a real trader...good night,1
macam share too big hard too sell all.. lol,-1
"Ya, sapu la lantai sampai <0.20. Biarkan management cerik....",-1
